InvoiceNumber/ID|Date|Contact|Description|AccountCode|Quantity|UnitAmount|LineAmount|Total|Status|Type
INV-0949|/Date(1548979200000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-0926|/Date(1546300800000+0000)/|Unit B|Water Unit B|200|1.0|1303.0|1303.0|1303.0|PAID|Sale
INV-0941|/Date(1546300800000+0000)/|Unit B|Electricity Unit B|200|1.0|6378.0|6378.0|6378.0|PAID|Sale
INV-0945|/Date(1546300800000+0000)/|Unit F|Electricity Unit F|200|1.0|1275.0|1275.0|1275.0|PAID|Sale
INV-0929|/Date(1546300800000+0000)/|Unit A|Electricity Unit A|200|1.0|1427.0|1427.0|1427.0|PAID|Sale
INV-0928|/Date(1546300800000+0000)/|Unit F|Water Unit F|200|1.0|651.0|651.0|651.0|PAID|Sale
INV-0990|/Date(1551398400000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-0981|/Date(1551398400000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-0966|/Date(1548979200000+0000)/|Unit D|Water Unit D|200|1.0|884.0|884.0|884.0|PAID|Sale
INV-0969|/Date(1548979200000+0000)/|Unit D|Electricity Unit D|200|1.0|2210.0|2210.0|2210.0|PAID|Sale
INV-0968|/Date(1548979200000+0000)/|Unit B|Electricity Unit B|200|1.0|6085.0|6085.0|6085.0|PAID|Sale
INV-0964|/Date(1548979200000+0000)/|Unit B|Water Unit B|200|1.0|1496.0|1496.0|1496.0|PAID|Sale
INV-0965|/Date(1548979200000+0000)/|Unit C|Water Unit C|200|1.0|884.0|884.0|884.0|PAID|Sale
INV-0953|/Date(1548979200000+0000)/|Unit C|Electricity Unit C|200|1.0|6222.0|6222.0|6222.0|PAID|Sale
INV-0994|/Date(1551398400000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-0993|/Date(1551398400000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1003|/Date(1551398400000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-1002|/Date(1551398400000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-0991|/Date(1551398400000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-0982|/Date(1551398400000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-0927|/Date(1546300800000+0000)/|Unit E|Water Unit E|200|1.0|1564.0|1564.0|1564.0|PAID|Sale
INV-0970|/Date(1548979200000+0000)/|Unit E|Electricity Unit E|200|1.0|7514.0|7514.0|7514.0|PAID|Sale
INV-0952|/Date(1548979200000+0000)/|Unit F|Water Unit F|200|1.0|1156.0|1156.0|1156.0|PAID|Sale
INV-0971|/Date(1548979200000+0000)/|Unit F|Electricity Unit F|200|1.0|2024.0|2024.0|2024.0|PAID|Sale
INV-1004|/Date(1551398400000+0000)/|Unit G|Water Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-0988|/Date(1551398400000+0000)/|Unit G|Electricity Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-0989|/Date(1551398400000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-0979|/Date(1551398400000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-0978|/Date(1551398400000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-0977|/Date(1551398400000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID|Sale
INV-0967|/Date(1548979200000+0000)/|Unit A|Electricity Unit A|200|1.0|2471.0|2471.0|2471.0|PAID|Sale
INV-0938|/Date(1546300800000+0000)/|Unit A|Water Unit A|200|1.0|1020.0|1020.0|1020.0|PAID|Sale
INV-1029|/Date(1554076800000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-1028|/Date(1554076800000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-1019|/Date(1554076800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1012|/Date(1554076800000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1000|/Date(1551398400000+0000)/|Unit E|Electricity Unit E|200|1.0|6756.0|6756.0|6756.0|PAID|Sale
INV-0985|/Date(1551398400000+0000)/|Unit E|Water Unit E|200|1.0|1088.0|1088.0|1088.0|PAID|Sale
INV-0984|/Date(1551398400000+0000)/|Unit D|Water Unit D|200|1.0|748.0|748.0|748.0|PAID|Sale
INV-1032|/Date(1554076800000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1018|/Date(1554076800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-0999|/Date(1551398400000+0000)/|Unit D|Electricity Unit D|200|1.0|1860.0|1860.0|1860.0|PAID|Sale
INV-0983|/Date(1551398400000+0000)/|Unit B|Water Unit B|200|1.0|1496.0|1496.0|1496.0|PAID|Sale
INV-1030|/Date(1554076800000+0000)/|Unit G|Water Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1010|/Date(1554076800000+0000)/|Unit G|Electricity Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1007|/Date(1554076800000+0000)/|Unit C|Electricity Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-1022|/Date(1554076800000+0000)/|Unit C|Water Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-0980|/Date(1551398400000+0000)/|Unit C|Dues Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-0992|/Date(1551398400000+0000)/|Unit C|Rent Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-0996|/Date(1551398400000+0000)/|Unit C|Water Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-0987|/Date(1551398400000+0000)/|Unit C|Electricity Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-1017|/Date(1554076800000+0000)/|Unit C|Dues Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-1013|/Date(1554076800000+0000)/|Unit C|Rent Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-0986|/Date(1551398400000+0000)/|Unit A|Electricity Unit A|200|1.0|2376.0|2376.0|2376.0|PAID|Sale
INV-0995|/Date(1551398400000+0000)/|Unit A|Water Unit A|200|1.0|1020.0|1020.0|1020.0|PAID|Sale
INV-1031|/Date(1554076800000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID|Sale
INV-1015|/Date(1554076800000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-0997|/Date(1551398400000+0000)/|Unit F|Water Unit F|200|1.0|1020.0|1020.0|1020.0|PAID|Sale
INV-1020|/Date(1554076800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1014|/Date(1554076800000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1001|/Date(1551398400000+0000)/|Unit F|Electricity Unit F|200|1.0|1836.0|1836.0|1836.0|PAID|Sale
INV-1016|/Date(1554076800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1011|/Date(1554076800000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-0998|/Date(1551398400000+0000)/|Unit B|Electricity Unit B|200|1.0|6024.0|6024.0|6024.0|PAID|Sale
INV-1045|/Date(1556668800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1024|/Date(1554076800000+0000)/|Unit F|Water Unit F|200|1.0|1020.0|1020.0|1020.0|PAID|Sale
INV-1027|/Date(1554076800000+0000)/|Unit F|Electricity Unit F|200|1.0|2633.0|2633.0|2633.0|PAID|Sale
INV-1008|/Date(1554076800000+0000)/|Unit D|Electricity Unit D|200|1.0|3638.0|3638.0|3638.0|PAID|Sale
INV-1023|/Date(1554076800000+0000)/|Unit D|Water Unit D|200|1.0|952.0|952.0|952.0|PAID|Sale
INV-1040|/Date(1556668800000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1009|/Date(1554076800000+0000)/|Unit E|Electricity Unit E|200|1.0|8785.0|8785.0|8785.0|PAID|Sale
INV-1060|/Date(1556668800000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1056|/Date(1556668800000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-1057|/Date(1556668800000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-1025|/Date(1554076800000+0000)/|Unit A|Electricity Unit A|200|1.0|4129.0|4129.0|4129.0|PAID|Sale
INV-1059|/Date(1556668800000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID|Sale
INV-1021|/Date(1554076800000+0000)/|Unit A|Water Unit A|200|1.0|952.0|952.0|952.0|PAID|Sale
INV-1041|/Date(1556668800000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1043|/Date(1556668800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1006|/Date(1554076800000+0000)/|Unit E|Water Unit E|200|1.0|1224.0|1224.0|1224.0|PAID|Sale
INV-1039|/Date(1556668800000+0000)/|Unit C|Rent Unit C|200|1.0|13650.0|13650.0|13650.0|PAID|Sale
INV-1038|/Date(1556668800000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1033|/Date(1556668800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1044|/Date(1556668800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1026|/Date(1554076800000+0000)/|Unit B|Electricity Unit B|200|1.0|7756.0|7756.0|7756.0|PAID|Sale
INV-1037|/Date(1556668800000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1042|/Date(1556668800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1058|/Date(1556668800000+0000)/|Unit G|Water Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1036|/Date(1556668800000+0000)/|Unit G|Electricity Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1052|/Date(1556668800000+0000)/|Unit C|Electricity Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-1047|/Date(1556668800000+0000)/|Unit C|Water Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-1005|/Date(1554076800000+0000)/|Unit B|Water Unit B|200|1.0|1360.0|1360.0|1360.0|PAID|Sale
INV-1034|/Date(1556668800000+0000)/|Unit B|Water Unit B|200|1.0|1206.0|1206.0|1206.0|PAID|Sale
INV-1048|/Date(1556668800000+0000)/|Unit D|Water Unit D|200|1.0|938.0|938.0|938.0|PAID|Sale
INV-1053|/Date(1556668800000+0000)/|Unit D|Electricity Unit D|200|1.0|4698.0|4698.0|4698.0|PAID|Sale
INV-1081|/Date(1559347200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1061|/Date(1559347200000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1075|/Date(1559347200000+0000)/|Unit G|Electricity Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1087|/Date(1559347200000+0000)/|Unit G|Water Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1083|/Date(1559347200000+0000)/|Unit C|Water Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-1088|/Date(1559347200000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID|Sale
INV-1080|/Date(1559347200000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1050|/Date(1556668800000+0000)/|Unit A|Electricity Unit A|200|1.0|3675.33|3675.33|3675.33|PAID|Sale
INV-1046|/Date(1556668800000+0000)/|Unit A|Water Unit A|200|1.0|938.0|938.0|938.0|PAID|Sale
INV-1051|/Date(1556668800000+0000)/|Unit B|Electricity Unit B|200|1.0|8285.28|8285.28|8285.28|PAID|Sale
INV-1086|/Date(1559347200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-1074|/Date(1559347200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-1064|/Date(1559347200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1035|/Date(1556668800000+0000)/|Unit E|Water Unit E|200|1.0|1005.0|1005.0|1005.0|PAID|Sale
INV-1054|/Date(1556668800000+0000)/|Unit E|Electricity Unit E|200|1.0|9346.0|9346.0|9346.0|PAID|Sale
INV-1077|/Date(1559347200000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1063|/Date(1559347200000+0000)/|Unit C|Dues Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-1078|/Date(1559347200000+0000)/|Unit C|Rent Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-1070|/Date(1559347200000+0000)/|Unit C|Electricity Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-1049|/Date(1556668800000+0000)/|Unit F|Water Unit F|200|1.0|804.0|804.0|804.0|PAID|Sale
INV-1076|/Date(1559347200000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1062|/Date(1559347200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1079|/Date(1559347200000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1082|/Date(1559347200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1084|/Date(1559347200000+0000)/|Unit F|Water Unit F|200|1.0|676.5|676.5|676.5|PAID|Sale
INV-1055|/Date(1556668800000+0000)/|Unit F|Electricity Unit F|200|1.0|1326.0|1326.0|1326.0|PAID|Sale
INV-1089|/Date(1561161600000+0000)/|Unit C|Unit C deposit - reversal of expense claim  54,000 Jun 22|200|1.0|54000.0|54000.0|54000.0|PAID|Sale
INV-1090|/Date(1561161600000+0000)/|Unit C|Unit C down payment 54,000 |200|1.0|54000.0|54000.0|54000.0|PAID|Sale
INV-1118|/Date(1561939200000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1100|/Date(1561939200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1071|/Date(1559347200000+0000)/|Unit D|Electricity Unit D|200|1.0|6052.2|6052.2|6052.2|PAID|Sale
INV-1067|/Date(1559347200000+0000)/|Unit D|Water Unit D|200|1.0|1082.0|1082.0|1082.0|PAID|Sale
INV-1114|/Date(1561939200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-1119|/Date(1562284800000+0000)/|Tado|Money borrowed By Tado|200|1.0|14000.0|14000.0|14000.0|PAID|Sale
INV-1072|/Date(1559347200000+0000)/|Unit E|Electricity Unit E|200|1.0|9401.7|9401.7|9401.7|PAID|Sale
INV-1068|/Date(1559347200000+0000)/|Unit E|Water Unit E|200|1.0|1420.0|1420.0|1420.0|PAID|Sale
INV-1073|/Date(1559347200000+0000)/|Unit F|Electricity Unit F|200|1.0|1120.35|1120.35|1120.35|PAID|Sale
INV-1115|/Date(1561939200000+0000)/|Unit G|Water Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1113|/Date(1561939200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-1094|/Date(1561939200000+0000)/|Unit G|Electricity Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1102|/Date(1561939200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1097|/Date(1561939200000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1101|/Date(1561939200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1095|/Date(1561939200000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1117|/Date(1561939200000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID|Sale
INV-1098|/Date(1561939200000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1069|/Date(1559347200000+0000)/|Unit A|Electricity Unit A|200|1.0|3719.1|3719.1|3719.1|PAID|Sale
INV-1065|/Date(1559347200000+0000)/|Unit A|Water Unit A|200|1.0|811.0|811.0|811.0|PAID|Sale
INV-1116|/Date(1561939200000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1099|/Date(1561939200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1085|/Date(1559347200000+0000)/|Unit B|Electricity Unit B|200|1.0|7773.15|7773.15|7773.15|PAID|Sale
INV-1066|/Date(1559347200000+0000)/|Unit B|Water Unit B|200|1.0|1014.0|1014.0|1014.0|PAID|Sale
INV-1109|/Date(1561939200000+0000)/|Unit C|Electricity Unit C|200|1.0|744.0|744.0|744.0|PAID|Sale
INV-1091|/Date(1561939200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1104|/Date(1561939200000+0000)/|Unit C|Water Unit C|200|1.0|744.0|744.0|744.0|PAID|Sale
INV-1096|/Date(1561939200000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID|Sale
INV-1145|/Date(1564617600000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-1144|/Date(1564617600000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-1147|/Date(1564617600000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID|Sale
INV-1137|/Date(1564617600000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1107|/Date(1561939200000+0000)/|Unit A|Electricity Unit A|200|1.0|3514.0|3514.0|3514.0|PAID|Sale
INV-1103|/Date(1561939200000+0000)/|Unit A|Water Unit A|200|1.0|810.0|810.0|810.0|PAID|Sale
INV-1111|/Date(1561939200000+0000)/|Unit E|Electricity Unit E|200|1.0|8520.0|8520.0|8520.0|PAID|Sale
INV-1093|/Date(1561939200000+0000)/|Unit E|Water Unit E|200|1.0|1012.0|1012.0|1012.0|PAID|Sale
INV-1112|/Date(1561939200000+0000)/|Unit F|Electricity Unit F|200|1.0|1997.0|1997.0|1997.0|PAID|Sale
INV-1106|/Date(1561939200000+0000)/|Unit F|Water Unit F|200|1.0|742.0|742.0|742.0|PAID|Sale
INV-1108|/Date(1561939200000+0000)/|Unit B|Electricity Unit B|200|1.0|6769.0|6769.0|6769.0|PAID|Sale
INV-1110|/Date(1561939200000+0000)/|Unit D|Electricity Unit D|200|1.0|3353.0|3353.0|3353.0|PAID|Sale
INV-1105|/Date(1561939200000+0000)/|Unit D|Water Unit D|200|1.0|877.0|877.0|877.0|PAID|Sale
INV-1140|/Date(1564617600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1136|/Date(1564617600000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1134|/Date(1564617600000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1122|/Date(1564617600000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1121|/Date(1564617600000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1120|/Date(1564617600000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1146|/Date(1564617600000+0000)/|Unit G|Water Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1132|/Date(1564617600000+0000)/|Unit G|Electricity Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1138|/Date(1564617600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1133|/Date(1564617600000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1092|/Date(1561939200000+0000)/|Unit B|Water Unit B|200|1.0|1282.0|1282.0|1282.0|PAID|Sale
INV-1135|/Date(1564617600000+0000)/|Unit C|Rent Unit C|200|1.0|17000.0|17000.0|17000.0|PAID|Sale
INV-1139|/Date(1564617600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1124|/Date(1564617600000+0000)/|Unit C|Water Unit C|200|1.0|1318.22|1318.22|1318.22|PAID|Sale
INV-1175|/Date(1567296000000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID|Sale
INV-1157|/Date(1567296000000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1128|/Date(1564617600000+0000)/|Unit A|Electricity Unit A|200|1.0|3264.0|3264.0|3264.0|PAID|Sale
INV-1141|/Date(1564617600000+0000)/|Unit A|Water Unit A|200|1.0|971.32|971.32|971.32|PAID|Sale
INV-1174|/Date(1567296000000+0000)/|Unit G|Water Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1156|/Date(1567296000000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1161|/Date(1567296000000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1155|/Date(1567296000000+0000)/|Unit C|Rent Unit C|200|1.0|17000.0|17000.0|17000.0|PAID|Sale
INV-1173|/Date(1567296000000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-1172|/Date(1567296000000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-1149|/Date(1567296000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1154|/Date(1567296000000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1143|/Date(1564617600000+0000)/|Unit F|Electricity Unit F|200|1.0|1728.0|1728.0|1728.0|PAID|Sale
INV-1131|/Date(1564617600000+0000)/|Unit E|Electricity Unit E|200|1.0|7764.0|7764.0|7764.0|PAID|Sale
INV-1126|/Date(1564617600000+0000)/|Unit E|Water Unit E|200|1.0|1110.0|1110.0|1110.0|PAID|Sale
INV-1127|/Date(1564617600000+0000)/|Unit F|Water Unit F|200|1.0|971.32|971.32|971.32|PAID|Sale
INV-1160|/Date(1567296000000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1125|/Date(1564617600000+0000)/|Unit D|Water Unit D|200|1.0|1040.0|1040.0|1040.0|PAID|Sale
INV-1130|/Date(1564617600000+0000)/|Unit D|Electricity Unit D|200|1.0|2952.0|2952.0|2952.0|PAID|Sale
INV-1148|/Date(1567296000000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1159|/Date(1567296000000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1129|/Date(1564617600000+0000)/|Unit C|Electricity Unit C|200|1.0|1260.0|1260.0|1260.0|PAID|Sale
INV-1152|/Date(1567296000000+0000)/|Unit G|Electricity Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1123|/Date(1564617600000+0000)/|Unit B|Water Unit B|200|1.0|1040.7|1040.7|1040.7|PAID|Sale
INV-1142|/Date(1564617600000+0000)/|Unit B|Electricity Unit B|200|1.0|6312.0|6312.0|6312.0|PAID|Sale
INV-1158|/Date(1567296000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1153|/Date(1567296000000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1203|/Date(1569888000000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1171|/Date(1567296000000+0000)/|Unit F|Electricity Unit F|200|1.0|1804.0|1804.0|1804.0|PAID|Sale
INV-1170|/Date(1567296000000+0000)/|Unit E|Electricity Unit E|200|1.0|6974.0|6974.0|6974.0|PAID|Sale
INV-1169|/Date(1567296000000+0000)/|Unit D|Electricity Unit D|200|1.0|2629.0|2629.0|2629.0|PAID|Sale
INV-1201|/Date(1569888000000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID|Sale
INV-1202|/Date(1569888000000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1199|/Date(1569888000000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-1198|/Date(1569888000000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-1186|/Date(1569888000000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1185|/Date(1569888000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1184|/Date(1569888000000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1181|/Date(1569888000000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-1180|/Date(1569888000000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1151|/Date(1567296000000+0000)/|Unit A|Electricity Unit A|200|1.0|2629.0|2629.0|2629.0|PAID|Sale
INV-1200|/Date(1569888000000+0000)/|Unit G|Water Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1177|/Date(1569888000000+0000)/|Unit G|Electricity Unit G||1.0|0.0|0.0|0.0|PAID|Sale
INV-1167|/Date(1567296000000+0000)/|Unit B|Electricity Unit B|200|1.0|5082.0|5082.0|5082.0|PAID|Sale
INV-1178|/Date(1569888000000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID|Sale
INV-1182|/Date(1569888000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
