ID|Date|Contact|Description|AccountCode|Quantity|UnitAmount|LineAmount|Total|Status|Type
583ef59c-a628-4f05-bb82-93ccc5f52050||||||||12.0|PAID|ExpenseClaim
60794950-f40b-44bc-966e-6cfe34ecd025||||||||12711.14|PAID|ExpenseClaim
bad2e9c9-c201-4fde-9b44-cd812fd1e6d6||||||||14000.0|PAID|ExpenseClaim
1908fc84-20f0-4890-a244-2bd7fc612be8||||||||9000.0|PAID|ExpenseClaim
3777b7da-632f-4a48-b33e-31944d3cd44e||||||||2040.0|PAID|ExpenseClaim
afb519ab-073f-4d35-a610-980d377c7995||||||||8000.0|PAID|ExpenseClaim
78dde7db-a205-442c-83d8-5f42cf6a483f||||||||6000.0|PAID|ExpenseClaim
841fab56-01de-479d-aef9-820de2610cf3||||||||600.0|PAID|ExpenseClaim
79312723-e47c-4c44-91be-416091a8fb9d||||||||27249.22|PAID|ExpenseClaim
cf1f5275-5b14-4d10-8b99-eb1323e2d0d4||||||||12.0|PAID|ExpenseClaim
95cf4f41-e261-4359-8938-9c119409d997||||||||9559.47|PAID|ExpenseClaim
359e535b-25c0-4863-9698-474ca5289369||||||||12.0|PAID|ExpenseClaim
fa321df7-ecc8-4324-a08e-1dcbd47213c1||||||||9000.0|PAID|ExpenseClaim
855384a8-5694-4f69-b357-1cf3d0ed4583||||||||14000.0|PAID|ExpenseClaim
8d416c1b-7558-4a60-80f9-dbaf61afec4d||||||||2040.0|PAID|ExpenseClaim
deb3a469-ad4d-43b5-a1cd-33bfd256187b||||||||500.0|PAID|ExpenseClaim
007a3aa4-895c-412e-a4c9-964199d8f7a4||||||||1274.0|PAID|ExpenseClaim
48b65a99-ab7e-4e02-abd8-bd079fb52e8e||||||||27670.98|PAID|ExpenseClaim
3bb00815-7ca0-4afd-99b2-69c7ff0749b7||||||||12.0|PAID|ExpenseClaim
4ec4d24c-04e0-49a0-9b56-448b736c6266||||||||640.0|PAID|ExpenseClaim
0b3e46c3-fdf1-4ad2-8891-e6742b9337f9||||||||220.0|PAID|ExpenseClaim
a9fa5edc-8a20-40d4-8951-3eb4404e0627||||||||450.0|PAID|ExpenseClaim
3e364958-c6d8-4a2b-8239-055b93d5954b||||||||660.0|PAID|ExpenseClaim
710dcab7-42f0-46a7-9c1f-e3210e7e6c87||||||||2326.0|PAID|ExpenseClaim
a144507e-d580-46e9-af36-4281fa2e496d||||||||990.0|PAID|ExpenseClaim
95dae23e-180a-46ae-bdf5-e3af957ed2cf||||||||3300.0|PAID|ExpenseClaim
4d6cbca5-b364-4376-9573-99b84380664b||||||||15403.0|PAID|ExpenseClaim
769c5410-91db-47db-b5a5-2554d20850e9||||||||2040.0|PAID|ExpenseClaim
cf10d53a-b45f-4364-a992-189098c7ee07||||||||500.0|PAID|ExpenseClaim
5f6ad39e-de9e-4dcb-ba48-c749d038d4b1||||||||3900.0|PAID|ExpenseClaim
d90bf301-5efd-472a-a157-0cdba7ed15dd||||||||9000.0|PAID|ExpenseClaim
b4c91392-4128-4f4b-92cc-017ef04fca52||||||||14000.0|PAID|ExpenseClaim
0b8990ed-bd2d-4354-adc8-0e89172e9e9d||||||||1200.0|PAID|ExpenseClaim
c1597a21-a82d-4cf5-8a60-bc9c9fcfaa6b||||||||2000.0|PAID|ExpenseClaim
b9cd4cc5-8739-4c1c-804b-678b0d515005||||||||4620.0|PAID|ExpenseClaim
a403b34b-97f4-4b22-82dd-5def7b9674d1||||||||800.0|PAID|ExpenseClaim
6c5ef2c0-4018-4705-a4a2-1ecebdfeeedf||||||||7150.0|PAID|ExpenseClaim
c333e7db-ff39-4aaf-a30b-f8d355ba47ca||||||||3000.0|PAID|ExpenseClaim
df12cc96-2ffe-483e-bbfd-30211dab3636||||||||6000.0|PAID|ExpenseClaim
0496eadc-2a44-4c8e-9ae7-03510c25a6a3||||||||7000.0|PAID|ExpenseClaim
332ccdd2-89fd-46ba-8ca6-80f9097c9fde||||||||6000.0|PAID|ExpenseClaim
d0092db4-1337-423d-b6e3-25fa01c48939||||||||3000.0|PAID|ExpenseClaim
aec42b69-4eeb-4892-abb8-2dd57a2d7024||||||||9000.0|PAID|ExpenseClaim
8200c044-8d6d-4507-86a6-99cb37ec594b||||||||26609.97|PAID|ExpenseClaim
54f54f07-4abc-48aa-85ea-b835b9602544||||||||12.0|PAID|ExpenseClaim
f0e55056-54a0-4916-a110-a680612936e9||||||||10000.0|PAID|ExpenseClaim
e72aec4e-a583-4e20-ad24-99113fe58ce1||||||||14000.0|PAID|ExpenseClaim
10f447f8-d0fe-4a1b-9a93-8f03a3dcc1e9||||||||9000.0|PAID|ExpenseClaim
44631286-185b-432b-99ce-c22608b80649||||||||2040.0|PAID|ExpenseClaim
57ce257b-d5af-4ca1-b9ce-d2c7448ce072||||||||9196.57|PAID|ExpenseClaim
731c8d1f-efba-4099-b98a-422fa8931252||||||||510.0|PAID|ExpenseClaim
92c7356f-a4e5-4fdb-acb1-8361103a90d6||||||||500.0|PAID|ExpenseClaim
c05f32af-775b-46d3-8d75-83e2c31d42f5||||||||12.0|PAID|ExpenseClaim
ace38f61-aae8-4257-91d9-c5d73037b259||||||||12.0|PAID|ExpenseClaim
d17c16f7-4b79-4b75-8faa-dd6dbd8bb2e9||||||||23762.16|PAID|ExpenseClaim
c34c5ea0-629a-4e0a-bcd0-ed0f6203e1bc||||||||2400.0|PAID|ExpenseClaim
568cee53-7e48-43bf-b989-2ead1dede0ca||||||||3600.0|PAID|ExpenseClaim
b1c6972a-806e-4196-9106-8dc3054e72f1||||||||20215.64|PAID|ExpenseClaim
87cc7407-a00d-44b7-aa27-f2a62ea1430b||||||||14000.0|PAID|ExpenseClaim
082cfe56-4273-452c-b345-42177fb14247||||||||9000.0|PAID|ExpenseClaim
010c45c0-d7c0-40fe-a212-8c089462b04c||||||||285.0|PAID|ExpenseClaim
364e8986-ce4c-4b96-b08e-f842d307e168||||||||300.0|PAID|ExpenseClaim
f566a9a2-2ef8-4ce1-8a6d-3f54255adeea||||||||9134.64|PAID|ExpenseClaim
f871201d-23c3-4ec1-8880-4b3feaf7f196||||||||10300.0|PAID|ExpenseClaim
83f9c5b9-9fee-46c7-8d8a-6ed267221ca0||||||||28631.31|PAID|ExpenseClaim
cd99a182-9d2e-40ae-8774-1f5b28c495f8||||||||12.0|PAID|ExpenseClaim
ea57d216-3e7a-4509-8328-29a9fc0066c5||||||||280.0|PAID|ExpenseClaim
57b14f13-129b-4cec-b0b6-8e3b7e83e4e5||||||||15403.79|PAID|ExpenseClaim
a3825524-318d-4dfa-a695-e3c1f55ec136||||||||300.0|PAID|ExpenseClaim
279f355b-6b19-4de3-a658-9b9a38a0eb5e||||||||14000.0|PAID|ExpenseClaim
e784aab0-fb66-4a7f-9f8b-ca3f3ddecd76||||||||9000.0|PAID|ExpenseClaim
14404a94-ba89-43e6-b192-6308526db096||||||||169.0|PAID|ExpenseClaim
517155ad-a652-41b5-b48d-4e970acb693e||||||||10277.89|PAID|ExpenseClaim
fd9619e5-ff9a-4d74-81d1-6cac201b3781||||||||12.0|PAID|ExpenseClaim
81c28b92-a7eb-4d76-b8ac-560c15521ad8||||||||261250.0|PAID|ExpenseClaim
0d6f1ae0-324a-4e68-afb9-b1744afc6823||||||||3900.0|PAID|ExpenseClaim
6665ba54-7b35-4e5b-aa64-ecef1cf8de6b||||||||990.0|PAID|ExpenseClaim
7f08384c-7329-4776-b00e-d20e7eca692e||||||||30945.57|PAID|ExpenseClaim
addf046a-bf09-4936-8f7f-f667caefbbea||||||||12.0|PAID|ExpenseClaim
8831d4ae-cd58-4a42-99b1-c6005894d369||||||||10863.0|PAID|ExpenseClaim
09fde967-8ea4-44a5-8eb3-d81b95f399a9||||||||26574.0|PAID|ExpenseClaim
95232bfc-68f6-4c50-aefa-e368ee5bd106||||||||500.0|PAID|ExpenseClaim
0f3ba4f0-e05f-40f5-a2ab-20225dc83377||||||||14000.0|PAID|ExpenseClaim
d13aad0b-7026-41e9-b7d3-6d995e2cf1bc||||||||9000.0|PAID|ExpenseClaim
6b958b60-eccc-4bc4-a59f-fb57b37aa8b9||||||||280.0|PAID|ExpenseClaim
6be4a909-6753-4cb0-983c-63f66e26e22e||||||||11441.48|PAID|ExpenseClaim
72b52772-7630-42f0-b16d-25306ac335ef||||||||12.0|PAID|ExpenseClaim
058db2a1-1a31-4881-ba8a-a5a25ee24709||||||||1847.5|PAID|ExpenseClaim
34471478-37a8-4bbe-9809-63c4bee2859e||||||||1434.77|PAID|ExpenseClaim
f7d65981-e2c2-43c4-9564-b37344667e71||||||||5870.0|PAID|ExpenseClaim
b9c8bead-6087-4cf3-bf4d-596d7bfa4175||||||||300.0|PAID|ExpenseClaim
d548055d-5dcd-44b5-80e0-994b100cd5cf||||||||800.0|PAID|ExpenseClaim
3a9cef47-e2fd-4217-ac33-2519ba44d72a||||||||52000.0|PAID|ExpenseClaim
d763957f-2ffc-46f1-840e-f3b5b100671f||||||||14120.0|PAID|ExpenseClaim
70070c5b-b00c-4ab7-aa71-19de70603fba||||||||36099.86|PAID|ExpenseClaim
347d3eb9-30a3-420c-90e7-da321a0fdee6||||||||9000.0|PAID|ExpenseClaim
25afe30c-fe1c-4d4b-b9ff-aacc146c1215||||||||14000.0|PAID|ExpenseClaim
83565509-aec2-4cc3-9f06-49450ccf66ad||||||||12.0|PAID|ExpenseClaim
a3891949-04f6-41aa-9d2c-9802c20d8152||||||||11769.26|PAID|ExpenseClaim
9c872c03-6f10-44e5-a943-964b98106773||||||||265.0|PAID|ExpenseClaim
71a9e129-d2e1-4a71-b828-200e4f7199da||||||||2350.0|PAID|ExpenseClaim
398f600a-7c4f-47d5-b84c-5d6fd16682be||||||||600.0|PAID|ExpenseClaim
61071a2e-8715-4236-8584-21fb17743e2d||||||||39885.59|PAID|ExpenseClaim
ca81e7fc-3419-44a2-80c5-d7989f728d6f||||||||12.0|PAID|ExpenseClaim
6afbe794-084f-4d15-b701-2c83a875d2c3||||||||960.0|PAID|ExpenseClaim
d97c7e6c-ec91-41d2-850f-008e8c094f90||||||||1100.0|PAID|ExpenseClaim
61dd53cf-68f6-4ae8-ae88-32d3e2fa4a38||||||||190.0|PAID|ExpenseClaim
c72f20bf-e80c-4a8e-b6b4-d3a8e71c0156||||||||300.0|PAID|ExpenseClaim
38ac755f-ebab-4b3a-ae00-3269b7e7a259||||||||9000.0|PAID|ExpenseClaim
d27b746c-68a6-4bb7-8108-430ad752ed7f||||||||14000.0|PAID|ExpenseClaim
5b75ea2b-3fef-48e3-a9c2-8e7d17ed278c||||||||19131.7|PAID|ExpenseClaim
7535c99c-8f9d-471e-90a5-c5c3942a1a24||||||||10272.79|PAID|ExpenseClaim
0073095a-216e-42c2-a9e4-7e8f92177c7c||||||||12.0|PAID|ExpenseClaim
ed697aa1-10cc-4ac0-8203-d4bfd7f4f00e||||||||15572.44|PAID|ExpenseClaim
f4924dc0-40b8-4dce-9035-8de9904be32e||||||||300.0|PAID|ExpenseClaim
2c81b8e0-e829-4ab9-8cca-5d9ed131f9eb||||||||500.0|PAID|ExpenseClaim
30ab8a4c-282d-4a81-8e95-5ff76d472191||||||||990.0|PAID|ExpenseClaim
e42639e6-25ce-4836-9b83-411f61ffdf0a||||||||500.0|PAID|ExpenseClaim
821917c5-1c34-42f6-8702-08eef272ad3e||||||||3145.0|PAID|ExpenseClaim
67e13095-14b0-4f6b-a9a1-9c7d48c13ff5||||||||37709.88|PAID|ExpenseClaim
ea943e6b-4e23-4a5f-9d53-526e1cbff333||||||||2991.5|PAID|ExpenseClaim
4eaa90b5-960b-4535-a762-f97f510386f0||||||||104.5|PAID|ExpenseClaim
cd442af5-a219-4aea-b3b0-937b33bd38c4||||||||1200.0|PAID|ExpenseClaim
c1ef033e-73c4-42c4-a5b3-3d9be1154439||||||||23000.0|PAID|ExpenseClaim
d13ae179-f86b-416a-908d-d7371520189a||||||||7938.65|PAID|ExpenseClaim
8a43f778-3b2f-4435-ad36-d8ccbc53ed11||||||||12.0|PAID|ExpenseClaim
d4791a6b-f11a-44a6-8bc1-31900183edf0||||||||6120.0|PAID|ExpenseClaim
2b78470e-c842-4120-bcc9-3d67f448e4b6||||||||3900.0|PAID|ExpenseClaim
d3af9dbd-634c-40d8-be95-4d5e0d9122a9||||||||300.0|PAID|ExpenseClaim
2c26cd3a-28fb-4010-8c70-fd86aad97249||||||||34097.66|PAID|ExpenseClaim
b08bbb60-8d6a-48ab-ba06-286ba699952a||||||||12.0|PAID|ExpenseClaim
c3e24ab7-1b7b-47af-8807-771e6ef2713d||||||||9466.34|PAID|ExpenseClaim
dfa955a0-6871-4f83-bd69-1cb78b6b34f2||||||||14000.0|PAID|ExpenseClaim
273ae16c-9af7-4af3-a588-438b17b469ec||||||||9000.0|PAID|ExpenseClaim
c8b77774-157c-4e54-b90f-484b50211ce8||||||||1765.0|PAID|ExpenseClaim
38067d69-f570-431f-88f8-91b203ec745b||||||||800.0|PAID|ExpenseClaim
e1bfc207-58ce-4291-a83a-cbf60b328f30||||||||1000.0|PAID|ExpenseClaim
29551d17-4582-402c-b5a4-3bb321d643b5||||||||32492.12|PAID|ExpenseClaim
8fdfafef-7ce0-447b-8095-e2a8e16d1a97||||||||10000.0|PAID|ExpenseClaim
5b9da1fc-ce35-4801-8682-405d8928be44||||||||23000.0|PAID|ExpenseClaim
ce1ff25f-57cf-4e1e-9138-57348fd25ace||||||||8270.12|PAID|ExpenseClaim
92580d8b-e416-469a-8436-dca8638aa144||||||||12.0|PAID|ExpenseClaim
ad32d5f2-71c1-4efc-a032-7cf1758a6e95||||||||15573.0|PAID|ExpenseClaim
b1f9003b-6c8c-4da2-87e0-3f75c6521764||||||||300.0|PAID|ExpenseClaim
87e372aa-0d15-4a25-a951-6b83efa6041e||||||||15572.0|PAID|ExpenseClaim
7d118178-0065-4ba1-8871-a2ca3829df64||||||||300.0|PAID|ExpenseClaim
cc738da9-fcd6-4fb2-9715-911d8e136c3c||||||||900.0|PAID|ExpenseClaim
26140f6f-18c0-486b-b04a-efea0dde4c67||||||||3900.0|PAID|ExpenseClaim
cae6b89c-88c2-4df9-960e-c95c8c366a94||||||||1014.25|PAID|ExpenseClaim
1b12fb8c-6daf-4026-befc-da600bbda75a||||||||400.0|PAID|ExpenseClaim
6f3c1b5a-88e2-4a61-ad5b-dcd70d8b29f7||||||||32678.28|PAID|ExpenseClaim
fa45c0ea-8194-4f09-9730-6987e338af6d||||||||12.0|PAID|ExpenseClaim
a14a31a7-ce18-49c7-9f80-7263042eae93||||||||1055.0|PAID|ExpenseClaim
59e4b85c-1b77-42a1-873b-51d0f9bc7d49||||||||23000.0|PAID|ExpenseClaim
efc30057-90c0-4f2c-bb47-a69a23445f53||||||||8003.29|PAID|ExpenseClaim
101a06cd-ea77-441a-9091-1506c78e5fff||||||||560.0|PAID|ExpenseClaim
dc77adbd-b06b-4665-85ff-dc7db1018824||||||||6120.0|PAID|ExpenseClaim
81bc605d-f179-43b8-8c0d-e222f2495bc6||||||||12500.0|PAID|ExpenseClaim
c96b342c-fcbf-4d3e-8985-4bcc6c783859||||||||37143.27|PAID|ExpenseClaim
194fa16f-8478-407c-9bc2-7dd8da635ffe||||||||12.0|PAID|ExpenseClaim
8eae0c0b-2e9a-421c-a50b-50485bc90ab0||||||||400.0|PAID|ExpenseClaim
92e54c81-1d8b-4a74-b6a9-aa288cb16e77||||||||990.0|PAID|ExpenseClaim
bb4ade22-e5d2-4e8b-879b-e338cde08e82||||||||10433.43|PAID|ExpenseClaim
d8a92c89-11f4-48e3-b9e5-c0cff5149406||||||||12.0|PAID|ExpenseClaim
1f369b0a-bb46-41ff-be60-90bbfd5ee165||||||||9000.0|PAID|ExpenseClaim
bb204dde-4929-4904-aced-9d68ffc5fe42||||||||14000.0|PAID|ExpenseClaim
935ac4ef-cccb-4994-9da7-6a4cd878e230||||||||390.0|PAID|ExpenseClaim
c1565762-5815-48d4-bd70-a565cf47e75b||||||||15572.0|PAID|ExpenseClaim
8b7dcd5b-e615-45e8-ae12-22e499cbda41||||||||33585.12|PAID|ExpenseClaim
b9e46abe-198a-4808-9732-043f7f7e9e07||||||||12.0|PAID|ExpenseClaim
7dc8fe3b-2a54-4f85-a5f2-9ef4414a3eca||||||||300.0|PAID|ExpenseClaim
3a529fda-5abb-4047-9329-81444f0096ad||||||||10000.0|PAID|ExpenseClaim
ccb4783d-0534-4d36-96e8-14fd48ee5e37||||||||195.0|PAID|ExpenseClaim
e30f4f9f-1ded-4923-aca6-f7ce23f3bcd6||||||||6000.0|PAID|ExpenseClaim
57a2842b-f6f7-4fc1-80ad-a266a56f4cb6||||||||3000.0|PAID|ExpenseClaim
3f6fb9ed-e863-4d40-b16a-05bb271d8caa||||||||7000.0|PAID|ExpenseClaim
8709ba78-28aa-4d4f-b17a-d8fa536cb425||||||||7000.0|PAID|ExpenseClaim
53e8c511-7d24-4f38-b272-9fcee5c54310||||||||9000.0|PAID|ExpenseClaim
13b20f71-a2a6-4da2-8ad2-7cbba7a7d5c4||||||||14000.0|PAID|ExpenseClaim
e3f51dd1-a2eb-4eb6-b062-0a0b2da71a9b||||||||9000.0|PAID|ExpenseClaim
d2a3ce36-109d-4e27-bf72-77ba6a11e992||||||||3900.0|PAID|ExpenseClaim
3a7b66e6-78a3-458c-a888-0c27445ea1e3||||||||12.0|PAID|ExpenseClaim
c86e888a-080d-43f8-a546-14525e75fd25||||||||10004.28|PAID|ExpenseClaim
0f024d47-80a7-4f4b-934c-f6dbbe57a9a7||||||||540.0|PAID|ExpenseClaim
7f7a464d-fc5c-410a-aa7d-0d01a04f4c1f||||||||27808.5|PAID|ExpenseClaim
bb51c8cd-c1d1-4a62-95ec-7654ed3e87a4||||||||300.0|PAID|ExpenseClaim
b260e41b-9f1f-4247-a962-a9fc5bb7c11f||||||||1500.0|PAID|ExpenseClaim
d7320da5-8556-429f-909c-467d97651145||||||||5100.0|PAID|ExpenseClaim
1c149bd9-03c5-4528-8da5-c6eeea1cd7d3||||||||2000.0|PAID|ExpenseClaim
546c092c-835a-4879-af74-759875e5cca4||||||||800.0|PAID|ExpenseClaim
9bbc74f9-af82-43cc-808e-cca7df0c1450||||||||8400.0|PAID|ExpenseClaim
8a9b0f60-170e-4191-91de-57ac68fb19a5||||||||1800.0|PAID|ExpenseClaim
2b9fc07b-bdcf-419c-98ad-2fa4dd0ec14b||||||||699.75|PAID|ExpenseClaim
9b5ec1a8-4102-4fd4-b1c8-d6b54101d860||||||||905.0|PAID|ExpenseClaim
1b51ecf4-627c-4ba8-8d97-2741231592e5||||||||2959.0|PAID|ExpenseClaim
f1abc96f-8acd-4c73-9515-42cdad1f0b03||||||||5734.73|PAID|ExpenseClaim
803fbfd6-ef6c-4d92-ba1c-0bb801a4150c||||||||8400.0|PAID|ExpenseClaim
9c497577-19ee-4d05-af8b-920a7f09c54e||||||||32099.3|PAID|ExpenseClaim
70c10155-9a24-4e3b-8bb5-d78c19ad7514||||||||8994.85|PAID|ExpenseClaim
3b5a0a24-143d-40ac-b407-c6b4dabef733||||||||14000.0|PAID|ExpenseClaim
a74c0bd6-3175-4ad6-a831-fc1f35a750a5||||||||9000.0|PAID|ExpenseClaim
dc406679-47ca-4372-9468-a17f24e17aa4||||||||5125.0|PAID|ExpenseClaim
4b950329-3c37-42ff-9857-0951c55b4ab4||||||||12.0|PAID|ExpenseClaim
39b071c0-e031-42a6-b523-0b06c96badd7||||||||3900.0|PAID|ExpenseClaim
dc7fee1e-69e1-4f07-851e-20382050c25d||||||||6120.0|PAID|ExpenseClaim
d19ba6ac-e1c7-4d3f-b6fe-a264a35c5822||||||||3764.75|PAID|ExpenseClaim
750f52b6-4b8c-4617-ac2c-805dc4273cc8||||||||4800.0|PAID|ExpenseClaim
6e347fcc-b45f-4ef4-bb9d-9b531162fb90||||||||7200.0|PAID|ExpenseClaim
7af78059-2d31-4a7d-ba3c-2d34611b4e02||||||||26568.05|PAID|ExpenseClaim
63f6b93e-67ff-4cb7-a912-02cac2adfc28||||||||12.0|PAID|ExpenseClaim
3725d51e-736b-4fa2-aa4d-20589c5d980b||||||||21296.64|PAID|ExpenseClaim
3a755e67-79de-4308-a356-f550a89e50f6||||||||14000.0|PAID|ExpenseClaim
3ab2aa95-f15a-4de0-b733-4d2f65bdddc8||||||||9000.0|PAID|ExpenseClaim
7d15e01e-6c92-49ff-8b0e-37e5c88c9e25||||||||9656.2|PAID|ExpenseClaim
e51415ec-7265-4f02-bde9-f4d647d8f9b6||||||||12.0|PAID|ExpenseClaim
429ac220-320f-4c03-a368-9f655c987dbf||||||||29602.27|PAID|ExpenseClaim
b4817b99-3d2a-454d-8307-c666d8241807||||||||2110.5|PAID|ExpenseClaim
57c64e7e-5940-4c4c-bd3a-2134531d6358||||||||15684.0|PAID|ExpenseClaim
43237056-10d3-4876-9e40-8a5bfc473563||||||||14000.0|PAID|ExpenseClaim
615bcf63-dff4-4658-ab58-a1376c8a899d||||||||9000.0|PAID|ExpenseClaim
0254d778-17fb-443e-9675-6413b9e021c1||||||||9228.62|PAID|ExpenseClaim
a9650ee0-11f4-4651-ab7e-78710e9bb5ef||||||||12.0|PAID|ExpenseClaim
df1b53a5-c88f-4aaa-bcba-2ba4d7867ba7||||||||1870.0|PAID|ExpenseClaim
6efcb065-5252-4559-8bf2-47d5fd37af26||||||||400.0|PAID|ExpenseClaim
a904a713-256b-4a1f-9c84-db0fea999a45||||||||800.0|PAID|ExpenseClaim
89444d0f-1673-4747-ad45-d707a7c7d46c||||||||990.0|PAID|ExpenseClaim
ed92b660-649a-4a10-aeb8-11a553f248cc||||||||27834.04|PAID|ExpenseClaim
eabfcb3a-f011-45c5-a7bd-788811542e8d||||||||12.0|PAID|ExpenseClaim
752297bc-90f4-4773-84e1-f8d232b8a6a2||||||||171810.0|PAID|ExpenseClaim
ef3f476b-1143-4584-b30f-348e2f3b7e07||||||||263250.0|PAID|ExpenseClaim
975a1f28-1d51-4dc2-837f-1c43694efe56||||||||9397.72|PAID|ExpenseClaim
9a6d4223-4418-4994-87f7-625a27e70ce4||||||||10.0|PAID|ExpenseClaim
b63ed28f-20bb-46bd-95aa-4f48a8c1f66b||||||||14000.0|PAID|ExpenseClaim
b6f784d2-a322-411f-8857-3864d597b8ba||||||||9000.0|PAID|ExpenseClaim
868ffac9-f513-4728-8db1-f45aced7410a||||||||300.0|PAID|ExpenseClaim
c82f3ea1-963d-4ce0-95de-0305c89b28f5||||||||3900.0|PAID|ExpenseClaim
a1da2a84-812c-46bb-a9d2-1a2712f45cf4||||||||6868.16|PAID|ExpenseClaim
6b785755-77c9-4b25-8a8e-6509e71924fc||||||||6120.0|PAID|ExpenseClaim
cd4be78a-85c3-49ac-9727-23c2a54e57da||||||||15897.0|PAID|ExpenseClaim
58a4a1fb-c5c7-4a14-b1a8-3bd0951b4050||||||||6377.75|PAID|ExpenseClaim
a2755424-639b-40c9-9b54-ab6d445ec600||||||||15000.0|PAID|ExpenseClaim
161054a1-f03d-4e3a-a107-1286cf83eace||||||||3356.5|PAID|ExpenseClaim
14123b69-dd1e-47be-a5e4-efdf526ad1e9||||||||11979.75|PAID|ExpenseClaim
23a83f6e-8d0e-4625-9b9d-522951ff5825||||||||32620.5|PAID|ExpenseClaim
e96c70f8-4ffe-4f2c-beec-da9c8b8fdbab||||||||1457.5|PAID|ExpenseClaim
2fd6ab84-cdc2-4815-a09c-efdf44e2d09a||||||||5585.5|PAID|ExpenseClaim
9711f213-c41f-47d0-8eda-c10e7454d97b||||||||800.0|PAID|ExpenseClaim
68e13384-e00d-4015-b7d1-337784f65bab||||||||12600.0|PAID|ExpenseClaim
4530b4a7-c844-4ce2-a017-7459d8ffb918||||||||5000.0|PAID|ExpenseClaim
ec1b79c6-0994-4a96-af1e-e29dec48f2cd||||||||25000.0|PAID|ExpenseClaim
686aca83-996b-4850-8a56-9d0e9e77b5a4||||||||9000.0|PAID|ExpenseClaim
ec013a41-d881-4e1c-afe5-27ab39aee46c||||||||14000.0|PAID|ExpenseClaim
07dffca2-cd69-4c15-a8e6-1737214d4380||||||||8998.0|PAID|ExpenseClaim
495a4c73-a515-4843-aef0-c7959c531188||||||||8615.82|PAID|ExpenseClaim
5893999e-90f9-4935-946c-bcf75cabf61e||||||||12.0|PAID|ExpenseClaim
c3abdc4a-3720-420b-8476-50329dedb4b7||||||||32230.89|PAID|ExpenseClaim
85d4f33d-48d3-42bc-80bf-1bec4688e27c||||||||10.0|PAID|ExpenseClaim
8e53fb05-44b7-4c0c-b3d2-0a9e0911b536||||||||14000.0|PAID|ExpenseClaim
9ff68263-538a-4ecc-8a16-3b3351cd34e4||||||||9000.0|PAID|ExpenseClaim
3589a86d-b119-4a09-ae22-da5f2fd5dc19||||||||9471.43|PAID|ExpenseClaim
765776dd-d1ee-42d2-a0be-64120c665533||||||||10.0|PAID|ExpenseClaim
2c4e887f-22ef-4711-9efb-5f56f2f3eefd||||||||19132.0|PAID|ExpenseClaim
20c9a919-66f1-4908-8923-eeb901150978||||||||5050.0|PAID|ExpenseClaim
dc1bb622-4f13-4d05-ac7e-7dcc6d9fbab2||||||||15684.0|PAID|ExpenseClaim
6fbf2d7f-bfed-4ac5-b67e-85c6160eddbd||||||||1080.0|PAID|ExpenseClaim
a0305d83-0d1b-4484-87f4-052ab776f52d||||||||54000.0|PAID|ExpenseClaim
2181c3d4-c959-40c5-af92-ea055849cdf0||||||||350.0|PAID|ExpenseClaim
25962255-49b2-443d-a5b8-4d413bbc6b1b||||||||50.0|PAID|ExpenseClaim
274e4b45-a469-4d71-bd52-d93c75b4abd4||||||||35382.91|PAID|ExpenseClaim
a4f1bb88-a382-4df0-be96-12fdd3e6a58a||||||||12.0|PAID|ExpenseClaim
fee8bffe-78a4-4331-915d-f916ba4b8aae||||||||650.0|PAID|ExpenseClaim
42788df4-1076-414f-9e10-f38d2fdde3a1||||||||720.0|PAID|ExpenseClaim
bfd2ff32-ca3b-4b3d-83c4-84056c88d92a||||||||4400.0|PAID|ExpenseClaim
e8fb08db-0ea7-4acd-852d-cbb7daadee86||||||||15499.75|PAID|ExpenseClaim
b4689912-926a-43f0-9c0a-b009cdff9365||||||||4232.0|PAID|ExpenseClaim
1d12542a-7285-480c-8b5d-2042aed55e70||||||||14000.0|PAID|ExpenseClaim
8db892b9-3a06-43f5-af31-31e0208f3168||||||||9000.0|PAID|ExpenseClaim
a02c8b41-6eb9-41fe-831d-925857639497||||||||9385.87|PAID|ExpenseClaim
51d0e94a-0a71-460d-815d-140719024415||||||||12.0|PAID|ExpenseClaim
46cbbf32-bae5-4c26-99b8-857015a2f804||||||||1725.0|PAID|ExpenseClaim
f7ce31c2-078f-4daf-a42c-6ac4482b17d5||||||||2864.0|PAID|ExpenseClaim
563fa7b9-5e93-49cd-a665-5f352a06afef||||||||1320.0|PAID|ExpenseClaim
7c51a13b-ff0a-49d9-829f-5ccea3d1fc45||||||||1525.0|PAID|ExpenseClaim
c523e237-cafd-4664-a70c-42a8fa10357a||||||||1630.0|PAID|ExpenseClaim
dab4f1f6-e978-42ad-b64f-3f0e607018b1||||||||650.0|PAID|ExpenseClaim
9d8b3ba0-8c66-4234-941e-2f6f2304dbe7||||||||8400.0|PAID|ExpenseClaim
4e09488d-2dbf-48d9-bc7f-7ed1d30a6a1a||||||||2100.0|PAID|ExpenseClaim
ad3a2175-40c1-4b48-a8e0-911a17b80480||||||||6120.0|PAID|ExpenseClaim
6a085214-f39f-4901-9745-14c7e7dfb121||||||||3900.0|PAID|ExpenseClaim
38ac42f8-c3f7-46de-82da-6a9d8e15415b||||||||30578.73|PAID|ExpenseClaim
cf1acf07-e369-4bd8-9667-8112811d955e||||||||12.0|PAID|ExpenseClaim
